Lea State,LEA,ID,Sex,Total
MI,Holt Public Schools,2618480,F,5
MI,Holton Public Schools,2618510,M,41
MI,Holton Public Schools,2618510,F,35
MI,Croswell-Lexington Community Schools,2611140,M,77
MI,Croswell-Lexington Community Schools,2611140,F,64
MI,Dowagiac Union School District,2612150,M,66
MI,Dowagiac Union School District,2612150,F,68
MI,East Detroit Public Schools,2612450,M,5
MI,East Detroit Public Schools,2612450,F,3
MI,East Jackson Community Schools,2612540,M,48
MI,East Jackson Community Schools,2612540,F,43
MI,Homer Community School District,2618540,M,32
MI,Homer Community School District,2618540,F,42
MI,Greenville Public Schools,2617160,M,123
MI,Greenville Public Schools,2617160,F,137
MI,Grass Lake Community Schools,2616830,M,38
MI,Grass Lake Community Schools,2616830,F,38
MI,Hamtramck School District of the City of,2617520,M,205
MI,Hamtramck School District of the City of,2617520,F,96
MI,Hanover-Horton School District,2617640,M,80
MI,Hanover-Horton School District,2617640,F,69
MI,Okemos Public Schools,2626280,M,232
MI,Okemos Public Schools,2626280,F,197
MI,Olivet Community Schools,2626370,M,52
MI,Olivet Community Schools,2626370,F,82
MI,Onaway Area Community School District,2626400,M,16
MI,Onaway Area Community School District,2626400,F,26
MI,Paw Paw Public School District,2627660,M,90
MI,Paw Paw Public School District,2627660,F,69
MI,Pennfield Schools,2627810,M,86
MI,Pennfield Schools,2627810,F,67
MI,Hart Public School District,2617860,M,46
MI,Hart Public School District,2617860,F,44
MI,Hartland Consolidated Schools,2617910,M,328
MI,Hartland Consolidated Schools,2617910,F,320
MI,Livonia Public Schools School District,2621840,M,594
MI,Livonia Public Schools School District,2621840,F,538
MI,Madison School District (Lenawee),2622320,M,45
MI,Madison School District (Lenawee),2622320,F,51
MI,Marcellus Community Schools,2622740,M,26
MI,Marcellus Community Schools,2622740,F,31
MI,Thornapple Kellogg School District,2633810,M,114
MI,Thornapple Kellogg School District,2633810,F,99
MI,Three Rivers Community Schools,2633840,M,96
MI,Three Rivers Community Schools,2633840,F,98
MI,Traverse City Area Public Schools,2633870,M,316
MI,Traverse City Area Public Schools,2633870,F,321
MI,Lowell Area Schools,2622050,M,136
MI,Lowell Area Schools,2622050,F,133
MI,Ludington Area School District,2622200,M,88
MI,Ludington Area School District,2622200,F,86
MI,Mason County Central Schools,2623130,M,50
MI,Mason County Central Schools,2623130,F,50
MI,Mattawan Consolidated School,2623250,M,153
MI,Mattawan Consolidated School,2623250,F,134
MI,Vicksburg Community Schools,2634950,M,116
MI,Vicksburg Community Schools,2634950,F,94
MI,West Branch-Rose City Area Schools,2635850,M,76
MI,West Branch-Rose City Area Schools,2635850,F,66
MI,Shepherd Public Schools,2631380,M,65
MI,Shepherd Public Schools,2631380,F,69
MI,South Lake Schools,2632220,M,50
MI,South Lake Schools,2632220,F,63
OH,Bellaire Local,3904357,M,53
OH,Bellaire Local,3904357,F,42
OH,Bellefontaine City,3904358,M,88
OH,Bellefontaine City,3904358,F,96
OH,Bellevue City,3904359,M,77
OH,Bellevue City,3904359,F,94
MI,Southgate Community School District,2632340,M,175
MI,Southgate Community School District,2632340,F,148
MI,Spring Lake Public Schools,2632550,M,117
MI,Spring Lake Public Schools,2632550,F,94
MI,St. Charles Community Schools,2632640,M,34
MI,St. Charles Community Schools,2632640,F,45
MI,West Iron County Public Schools,2632910,M,29
MI,West Iron County Public Schools,2632910,F,26
MI,Swartz Creek Community Schools,2633420,M,152
MI,Swartz Creek Community Schools,2633420,F,148
OH,Berea City School District,3904360,M,372
OH,Berea City School District,3904360,F,363
OH,Chillicothe City,3904374,M,108
OH,Chillicothe City,3904374,F,138
OH,Port Clinton City,3904465,M,110
OH,Port Clinton City,3904465,F,102
OH,Princeton City Schools,3904467,M,209
OH,Princeton City Schools,3904467,F,187
MI,Southfield Public School District,2632310,M,0
MI,Southfield Public School District,2632310,F,0
MI,Stockbridge Community Schools,2633030,M,49
MI,Stockbridge Community Schools,2633030,F,38
MI,Sturgis Public Schools,2633090,M,105
MI,Sturgis Public Schools,2633090,F,120
MI,Suttons Bay Public Schools,2633360,M,27
MI,Suttons Bay Public Schools,2633360,F,26
MI,Union City Community Schools,2634410,M,47
MI,Union City Community Schools,2634410,F,35
OH,Strongsville City,3904484,M,363
OH,Strongsville City,3904484,F,426
OH,Struthers City,3904485,M,90
OH,Struthers City,3904485,F,93
OH,Sycamore Community City,3904486,M,351
OH,Sycamore Community City,3904486,F,325
OH,Centerville City,3904373,M,521
OH,Centerville City,3904373,F,590
OH,Columbus City School District,3904380,M,2443
OH,Columbus City School District,3904380,F,2660
OH,Ohio School For The Deaf,3900001,M,11
OH,Ohio School For The Deaf,3900001,F,2
OH,Buckeye Local,3904585,M,75
OH,Buckeye Local,3904585,F,85
OH,Grand Valley Local,3904586,M,47
OH,Grand Valley Local,3904586,F,50
OH,Jefferson Area Local,3904587,M,63
OH,Jefferson Area Local,3904587,F,96
OH,Monroe Local,3900094,M,120
OH,Monroe Local,3900094,F,148
OH,Horizon Science Academy-Denison Middle School,3900454,M,0
OH,Horizon Science Academy-Denison Middle School,3900454,F,0
OH,Akron City,3904348,M,1255
OH,Akron City,3904348,F,1317
OH,Alliance City,3904349,M,26
OH,Alliance City,3904349,F,32
OH,Pymatuning Valley Local,3904588,M,37
OH,Pymatuning Valley Local,3904588,F,49
OH,Western Brown Local,3904606,M,128
OH,Western Brown Local,3904606,F,131
OH,Ashland City,3904350,M,134
OH,Ashland City,3904350,F,150
OH,Ashtabula Area City,3904351,M,121
OH,Ashtabula Area City,3904351,F,128
OH,Maumee City,3904436,M,150
OH,Maumee City,3904436,F,139
OH,Mayfield City,3904437,M,203
OH,Mayfield City,3904437,F,194
OH,Paulding Exempted Village,3904557,M,43
OH,Paulding Exempted Village,3904557,F,64
OH,Wauseon Exempted Village,3904564,M,97
OH,Wauseon Exempted Village,3904564,F,88
OH,Windham Exempted Village,3904566,M,28
OH,Windham Exempted Village,3904566,F,24
OH,Spencerville Local,3904580,M,40
OH,Spencerville Local,3904580,F,43
OH,Mapleton Local,3904583,M,31
OH,Mapleton Local,3904583,F,49
OH,Trimble Local,3904592,M,47
OH,Trimble Local,3904592,F,48
OH,Medina City SD,3904438,M,426
OH,Medina City SD,3904438,F,471
OH,Miamisburg City,3904439,M,218
OH,Miamisburg City,3904439,F,247
OH,North Royalton City,3904454,M,302
OH,North Royalton City,3904454,F,255
OH,Hamilton Local,3904695,M,144
OH,Hamilton Local,3904695,F,136
OH,Gahanna-Jefferson City,3904696,M,607
OH,Gahanna-Jefferson City,3904696,F,655
OH,Poland Local,3904834,M,152
OH,Poland Local,3904834,F,161
OH,South Range Local,3904836,M,101
OH,South Range Local,3904836,F,91
OH,Columbiana Exempted Village,3904532,M,48
OH,Columbiana Exempted Village,3904532,F,66
OH,Covington Exempted Village,3904533,M,25
OH,Covington Exempted Village,3904533,F,25
OH,Groveport Madison Local,3904697,M,237
OH,Groveport Madison Local,3904697,F,232
OH,Reynoldsburg City,3904700,M,401
OH,Reynoldsburg City,3904700,F,437
OH,Pike-Delta-York Local,3904708,M,60
OH,Pike-Delta-York Local,3904708,F,63
OH,Springfield Local,3904837,M,49
OH,Springfield Local,3904837,F,76
OH,Parkway Local Schools,3904857,M,33
OH,Parkway Local Schools,3904857,F,53
OH,St Henry Consolidated Local,3904858,M,62
OH,St Henry Consolidated Local,3904858,F,49
OH,Berkshire Local,3904716,M,69
OH,Berkshire Local,3904716,F,63
OH,Beavercreek City,3904724,M,439
OH,Beavercreek City,3904724,F,365
OH,Northridge Local,3904873,M,70
OH,Northridge Local,3904873,F,63
OH,Huber Heights City,3904875,M,218
OH,Huber Heights City,3904875,F,201
OH,East Muskingum Local,3904883,M,110
OH,East Muskingum Local,3904883,F,90
OH,Seneca East Local,3904968,M,44
OH,Seneca East Local,3904968,F,61
OH,Northwest Local,3904990,M,98
OH,Northwest Local,3904990,F,122
OH,Osnaburg Local,3904991,M,32
OH,Osnaburg Local,3904991,F,29
OH,Talawanda City,3904615,M,145
OH,Talawanda City,3904615,F,152
OH,Brown Local,3904617,M,28
OH,Brown Local,3904617,F,43
OH,Graham Local,3904619,M,16
OH,Graham Local,3904619,F,14
OH,Maysville Local,3904885,M,61
OH,Maysville Local,3904885,F,64
OH,Twin Valley Community Local,3904900,M,52
OH,Twin Valley Community Local,3904900,F,35
OH,Perry Local,3904992,M,419
OH,Perry Local,3904992,F,376
OH,Marlington Local,3904988,M,150
OH,Marlington Local,3904988,F,129
OH,Liberty Center Local,3904758,M,97
OH,Liberty Center Local,3904758,F,71
OH,Patrick Henry Local,3904759,M,45
OH,Patrick Henry Local,3904759,F,55
OH,Indian Creek Local,3904780,M,61
OH,Indian Creek Local,3904780,F,88
OH,Portsmouth City,3910027,M,51
OH,Portsmouth City,3910027,F,61
OH,Tuslaw Local,3904995,M,98
OH,Tuslaw Local,3904995,F,100
OH,Copley-Fairlawn City,3904998,M,228
OH,Copley-Fairlawn City,3904998,F,198
OH,Revere Local,3905005,M,139
OH,Revere Local,3905005,F,151
OH,Centerburg Local,3904782,M,53
OH,Centerburg Local,3904782,F,88
OH,Danville Local,3904783,M,29
OH,Danville Local,3904783,F,31
OH,Fredericktown Local,3904785,M,62
OH,Fredericktown Local,3904785,F,67
OH,Northridge Local,3904803,M,49
OH,Northridge Local,3904803,F,70
OH,Southwest Licking Local,3904804,M,187
OH,Southwest Licking Local,3904804,F,150
OH,Hudson City,3905002,M,346
OH,Hudson City,3905002,F,346
OH,Mogadore Local,3905003,M,54
OH,Mogadore Local,3905003,F,45
OH,Liberty Local,3905019,M,77
OH,Liberty Local,3905019,F,71
OH,Kings Local,3905043,M,248
OH,Kings Local,3905043,F,238
OH,Little Miami Local,3905044,M,193
OH,Little Miami Local,3905044,F,198
OH,Mason City,3905045,M,712
OH,Mason City,3905045,F,705
OH,Wayne Local,3905046,M,89
OH,Wayne Local,3905046,F,79
OH,Wood County ESC,3905066,M,1
OH,Wood County ESC,3905066,F,2
OH,Eastwood Local,3905067,M,9
OH,Eastwood Local,3905067,F,10
OH,Elmwood Local,3905068,M,63
OH,Elmwood Local,3905068,F,69
OH,Great Oaks Career Campuses,3905106,M,565
OH,Great Oaks Career Campuses,3905106,F,566
OH,East Guernsey Local,3906968,M,27
OH,East Guernsey Local,3906968,F,34
OH,Findlay City,3910000,M,283
OH,Findlay City,3910000,F,255
OH,Van Buren Local,3910001,M,70
OH,Van Buren Local,3910001,F,69
MI,Ironwood Area Schools of Gogebic County,2619470,M,30
MI,Ironwood Area Schools of Gogebic County,2619470,F,32
MI,Jenison Public Schools,2619830,M,219
MI,Jenison Public Schools,2619830,F,190
MI,Jonesville Community Schools,2619920,M,39
MI,Jonesville Community Schools,2619920,F,46
MI,Kent City Community Schools,2620310,M,46
MI,Kent City Community Schools,2620310,F,43
MI,Kingsley Area Schools,2620380,M,52
MI,Kingsley Area Schools,2620380,F,66
MI,Lakeshore School District (Berrien),2620820,M,152
MI,Lakeshore School District (Berrien),2620820,F,136
MI,Lakeview Public Schools (Macomb),2620880,M,198
MI,Lakeview Public Schools (Macomb),2620880,F,190
MI,Lansing Public School District,2621150,M,316
MI,Lansing Public School District,2621150,F,308
MI,Linden Community Schools,2621690,M,134
MI,Linden Community Schools,2621690,F,114
MI,Madison District Public Schools,2622290,M,61
MI,Madison District Public Schools,2622290,F,55
MI,Mancelona Public Schools,2622350,M,147
MI,Mancelona Public Schools,2622350,F,162
MI,Maple Valley Schools,2622620,M,32
MI,Maple Valley Schools,2622620,F,36
MI,Mason Consolidated Schools (Monroe),2623100,M,42
MI,Mason Consolidated Schools (Monroe),2623100,F,44
OH,Athens City,3904352,M,154
OH,Athens City,3904352,F,185
OH,Bay Village City,3904354,M,148
OH,Bay Village City,3904354,F,183
OH,Bexley City School District,3904362,M,138
OH,Bexley City School District,3904362,F,156
OH,Brecksville-Broadview Heights City,3904364,M,315
OH,Brecksville-Broadview Heights City,3904364,F,279
OH,Cambridge City,3904369,M,68
OH,Cambridge City,3904369,F,74
OH,Canton City,3904371,M,329
OH,Canton City,3904371,F,425
OH,Cleveland Heights-University Heights City,3904379,M,261
OH,Cleveland Heights-University Heights City,3904379,F,285
OH,Conneaut Area City,3904381,M,54
OH,Conneaut Area City,3904381,F,66
OH,Delphos City,3904388,M,29
OH,Delphos City,3904388,F,52
OH,East Cleveland City School District,3904390,M,113
OH,East Cleveland City School District,3904390,F,168
OH,Euclid City,3904395,M,382
OH,Euclid City,3904395,F,372
OH,Fairview Park City,3904397,M,90
OH,Fairview Park City,3904397,F,95
OH,Geneva Area City,3904405,M,104
OH,Geneva Area City,3904405,F,113
OH,Grandview Heights Schools,3904407,M,65
OH,Grandview Heights Schools,3904407,F,74
OH,Buckeye Valley Local,3904675,M,129
OH,Buckeye Valley Local,3904675,F,139
OH,Edison Local (formerly Berlin-Milan),3904678,M,41
OH,Edison Local (formerly Berlin-Milan),3904678,F,44
OH,Bloom-Carroll Local,3904686,M,86
OH,Bloom-Carroll Local,3904686,F,97
OH,Liberty Union-Thurston Local,3904688,M,133
OH,Liberty Union-Thurston Local,3904688,F,124
OH,New Albany-Plain Local,3904699,M,325
OH,New Albany-Plain Local,3904699,F,349
OH,Hilliard City,3904701,M,883
OH,Hilliard City,3904701,F,923
OH,Swanton Local,3904709,M,88
OH,Swanton Local,3904709,F,63
OH,Cardinal Local,3904717,M,69
OH,Cardinal Local,3904717,F,48
OH,Greene County ESC,3904723,M,0
OH,Greene County ESC,3904723,F,0
OH,Oak Hills Local,3904737,M,337
OH,Oak Hills Local,3904737,F,427
OH,Upper Scioto Valley Local,3904752,M,21
OH,Upper Scioto Valley Local,3904752,F,22
OH,Bright Local,3904761,M,36
OH,Bright Local,3904761,F,25
OH,Lynchburg-Clay Local,3904763,M,35
OH,Lynchburg-Clay Local,3904763,F,51
OH,Edison Local,3904779,M,49
OH,Edison Local,3904779,F,50
OH,Kirtland Local,3904787,M,89
OH,Kirtland Local,3904787,F,92
KS,Baldwin City,2003720,M,35
KS,Baldwin City,2003720,F,37
KS,Twin Valley,2003960,M,27
KS,Twin Valley,2003960,F,34
KS,Hiawatha,2000006,M,5
KS,Hiawatha,2000006,F,18
KS,Thunder Ridge Schools,2000346,M,13
KS,Thunder Ridge Schools,2000346,F,3
KS,Chaparral Schools,2003390,M,12
KS,Chaparral Schools,2003390,F,18
KS,Arkansas City,2003450,M,61
KS,Arkansas City,2003450,F,78
KS,Ottawa,2000015,M,0
KS,Ottawa,2000015,F,0
KS,Scott County,2000017,M,18
KS,Scott County,2000017,F,19
KS,Abilene,2003180,M,25
KS,Abilene,2003180,F,39
KS,Auburn Washburn,2003200,M,156
KS,Auburn Washburn,2003200,F,157
KS,Augusta,2003630,M,104
KS,Augusta,2003630,F,154
KS,Otis-Bison,2004020,M,6
KS,Otis-Bison,2004020,F,10
KS,Chanute Public Schools,2004590,M,19
KS,Chanute Public Schools,2004590,F,48
KS,Chase-Raymond,2004650,M,3
KS,Chase-Raymond,2004650,F,3
KS,Bonner Springs,2004050,M,81
KS,Bonner Springs,2004050,F,63
KS,Burlington,2004290,M,49
KS,Burlington,2004290,F,47
KS,Vermillion,2004560,M,19
KS,Vermillion,2004560,F,31
KS,Chapman,2004620,M,24
KS,Chapman,2004620,F,39
KS,Buhler USD 313,2004200,M,83
KS,Buhler USD 313,2004200,F,90
KS,Kismet-Plains,2008190,M,12
KS,Kismet-Plains,2008190,F,13
KS,Prairie View,2008250,M,26
KS,Prairie View,2008250,F,44
KS,Lawrence,2008400,M,247
KS,Lawrence,2008400,F,265
KS,Louisburg,2008970,M,63
KS,Louisburg,2008970,F,85
KS,Lansing,2008340,M,116
KS,Lansing,2008340,F,129
KS,Ft Larned,2008370,M,22
KS,Ft Larned,2008370,F,12
KS,Lyons,2009030,M,20
KS,Lyons,2009030,F,19
KS,Maize,2009140,M,258
KS,Maize,2009140,F,257
KS,Marion-Florence,2009240,M,24
KS,Marion-Florence,2009240,F,18
KS,McLouth,2009360,M,10
KS,McLouth,2009360,F,16
KS,Jefferson West,2009510,M,18
KS,Jefferson West,2009510,F,30
KS,Easton,2005640,M,15
KS,Easton,2005640,F,20
KS,Fort Scott,2006180,M,24
KS,Fort Scott,2006180,F,29
KS,Remington-Whitewater,2006240,M,11
KS,Remington-Whitewater,2006240,F,18
KS,Fredonia,2006270,M,18
KS,Fredonia,2006270,F,16
KS,Frontenac Public Schools,2006300,M,0
KS,Frontenac Public Schools,2006300,F,0
KS,Moundridge,2009780,M,12
KS,Moundridge,2009780,F,8
KS,Mulvane,2009840,M,56
KS,Mulvane,2009840,F,62
OK,ARDMORE,4003180,M,82
OK,ARDMORE,4003180,F,86
OK,ARKOMA,4003210,M,15
OK,ARKOMA,4003210,F,21
OK,BERRYHILL,4004020,M,56
OK,BERRYHILL,4004020,F,44
KS,Perry Public Schools,2010620,M,19
KS,Perry Public Schools,2010620,F,18
KS,Phillipsburg,2010650,M,9
KS,Phillipsburg,2010650,F,17
KS,Piper-Kansas City,2010680,M,30
KS,Piper-Kansas City,2010680,F,57
KS,Pittsburg,2010710,M,55
KS,Pittsburg,2010710,F,64
KS,Wellington,2012840,M,33
KS,Wellington,2012840,F,29
OK,THOMAS-FAY-CUSTER UNIFIED DIST,4000015,M,18
OK,THOMAS-FAY-CUSTER UNIFIED DIST,4000015,F,15
OK,OKLAHOMA UNION,4000021,M,25
OK,OKLAHOMA UNION,4000021,F,29
OK,BETHANY,4004110,M,58
OK,BETHANY,4004110,F,57
OK,BETHEL,4004230,M,47
OK,BETHEL,4004230,F,63
OK,BRIDGE CREEK,4005400,M,49
OK,BRIDGE CREEK,4005400,F,50
KS,Rose Hill Public Schools,2011250,M,45
KS,Rose Hill Public Schools,2011250,F,63
KS,Russell County,2011310,M,17
KS,Russell County,2011310,F,12
KS,Salina,2011370,M,226
KS,Salina,2011370,F,257
OK,OKLAHOMA CONNECTIONS ACADEMY,4000786,M,60
OK,OKLAHOMA CONNECTIONS ACADEMY,4000786,F,82
OK,CYRIL,4009300,M,12
OK,CYRIL,4009300,F,13
OK,DALE,4009390,M,41
OK,DALE,4009390,F,53
OK,HOLLIS,4014850,M,19
OK,HOLLIS,4014850,F,18
OK,KANSAS,4015990,M,40
OK,KANSAS,4015990,F,41
OK,KELLYVILLE,4016170,M,58
OK,KELLYVILLE,4016170,F,50
OK,LATTA,4017190,M,28
OK,LATTA,4017190,F,24
OK,CROOKED OAK,4009060,M,43
OK,CROOKED OAK,4009060,F,36
OK,DIBBLE,4009870,M,23
OK,DIBBLE,4009870,F,22
OK,DICKSON,4009910,M,39
OK,DICKSON,4009910,F,43
OK,ENID,4010920,M,128
OK,ENID,4010920,F,183
OK,EUFAULA,4011160,M,44
OK,EUFAULA,4011160,F,22
OK,DEWAR,4009780,M,12
OK,DEWAR,4009780,F,12
OK,DURANT,4010350,M,210
OK,DURANT,4010350,F,227
OK,ELK CITY,4010740,M,68
OK,ELK CITY,4010740,F,60
OK,LUTHER,4018630,M,26
OK,LUTHER,4018630,F,29
OK,MCALESTER,4019440,M,84
OK,MCALESTER,4019440,F,88
OK,MOORE,4020250,M,1129
OK,MOORE,4020250,F,1315
OK,MORRIS,4020310,M,27
OK,MORRIS,4020310,F,33
OK,FAIRLAND,4011250,M,23
OK,FAIRLAND,4011250,F,17
OK,FOYIL,4012090,M,20
OK,FOYIL,4012090,F,14
OK,GERONIMO,4012630,M,11
OK,GERONIMO,4012630,F,8
OK,GORE,4012900,M,13
OK,GORE,4012900,F,17
OK,GUTHRIE,4013560,M,129
OK,GUTHRIE,4013560,F,103
OK,HARTSHORNE,4013920,M,39
OK,HARTSHORNE,4013920,F,26
OK,WALTERS,4031470,M,27
OK,WALTERS,4031470,F,26
OK,WELLSTON,4032280,M,26
OK,WELLSTON,4032280,F,15
OK,WESTERN HEIGHTS,4032370,M,117
OK,WESTERN HEIGHTS,4032370,F,120
OK,WESTVILLE,4032400,M,28
OK,WESTVILLE,4032400,F,41
OK,POND CREEK-HUNTER,4024720,M,11
OK,POND CREEK-HUNTER,4024720,F,7
OK,RATTAN,4025500,M,20
OK,RATTAN,4025500,F,16
OK,SAND SPRINGS,4026880,M,221
OK,SAND SPRINGS,4026880,F,208
OK,SAPULPA,4026910,M,166
OK,SAPULPA,4026910,F,162
OK,SMITHVILLE,4027840,M,16
OK,SMITHVILLE,4027840,F,14
OK,HAWORTH,4014080,M,17
OK,HAWORTH,4014080,F,13
OK,HENRYETTA,4014370,M,31
OK,HENRYETTA,4014370,F,35
OK,HINTON,4014610,M,23
OK,HINTON,4014610,F,16
OK,HOMINY,4014970,M,16
OK,HOMINY,4014970,F,14
OK,WRIGHT CITY,4033210,M,27
OK,WRIGHT CITY,4033210,F,15
OK,WYANDOTTE,4033240,M,29
OK,WYANDOTTE,4033240,F,28
MO,BAYLESS,2904500,M,40
MO,BAYLESS,2904500,F,40
MO,NORTH ST. FRANCOIS CO. R-I,2905430,M,68
MO,NORTH ST. FRANCOIS CO. R-I,2905430,F,63
MO,BOONVILLE R-I,2905580,M,36
MO,BOONVILLE R-I,2905580,F,34
OK,OKARCHE,4022590,M,17
OK,OKARCHE,4022590,F,16
OK,OKEENE,4022650,M,9
OK,OKEENE,4022650,F,12
OK,PAWHUSKA,4023580,M,14
OK,PAWHUSKA,4023580,F,20
OK,PLAINVIEW,4024240,M,54
OK,PLAINVIEW,4024240,F,41
OK,POTEAU,4024870,M,175
OK,POTEAU,4024870,F,174
MO,OSAGE CO. R-I,2908490,M,13
MO,OSAGE CO. R-I,2908490,F,12
MO,LACLEDE CO. R-I,2910110,M,37
MO,LACLEDE CO. R-I,2910110,F,38
MO,EL DORADO SPRINGS R-II,2911310,M,0
MO,EL DORADO SPRINGS R-II,2911310,F,0
MO,ELDON R-I,2911340,M,70
MO,ELDON R-I,2911340,F,99
MO,DALLAS CO. R-I,2906120,M,70
MO,DALLAS CO. R-I,2906120,F,55
MO,CARL JUNCTION R-I,2907350,M,44
MO,CARL JUNCTION R-I,2907350,F,62
MO,CARROLLTON R-VII,2907380,M,43
MO,CARROLLTON R-VII,2907380,F,54
MO,CARTHAGE R-IX,2907460,M,108
MO,CARTHAGE R-IX,2907460,F,176
OK,PUTNAM CITY,4025290,M,653
OK,PUTNAM CITY,4025290,F,576
OK,SALLISAW,4026790,M,64
OK,SALLISAW,4026790,F,63
MO,WOODLAND R-IV,2919350,M,24
MO,WOODLAND R-IV,2919350,F,36
MO,MACON CO. R-I,2919410,M,35
MO,MACON CO. R-I,2919410,F,36
OK,WASHINGTON,4031710,M,40
OK,WASHINGTON,4031710,F,27
OK,WEATHERFORD,4032070,M,56
OK,WEATHERFORD,4032070,F,55
OK,WELCH,4032190,M,14
OK,WELCH,4032190,F,17
OK,WOODWARD,4033180,M,0
OK,WOODWARD,4033180,F,0
MO,HICKORY CO. R-I,2914320,M,14
MO,HICKORY CO. R-I,2914320,F,15
MO,HICKMAN MILLS C-1,2914340,M,111
MO,HICKMAN MILLS C-1,2914340,F,152
MO,HUMANSVILLE R-IV,2915300,M,18
MO,HUMANSVILLE R-IV,2915300,F,10
MO,KANSAS CITY 33,2916400,M,366
MO,KANSAS CITY 33,2916400,F,460
MO,MARSHFIELD R-I,2920430,M,36
MO,MARSHFIELD R-I,2920430,F,40
MO,MARYVILLE R-II,2920490,M,71
MO,MARYVILLE R-II,2920490,F,58
MO,MCDONALD CO. R-I,2920610,M,78
MO,MCDONALD CO. R-I,2920610,F,125
OK,YALE,4033360,M,20
OK,YALE,4033360,F,18
OK,YUKON,4033480,M,456
OK,YUKON,4033480,F,488
MO,MARIES CO. R-II,2900001,M,33
MO,MARIES CO. R-II,2900001,F,32
MO,KEARNEY R-I,2916450,M,147
MO,KEARNEY R-I,2916450,F,142
MO,KENNETT 39,2916500,M,3
MO,KENNETT 39,2916500,F,6
MO,EAST BUCHANAN CO. C-1,2911250,M,19
MO,EAST BUCHANAN CO. C-1,2911250,F,31
MO,FAYETTE R-III,2911990,M,26
MO,FAYETTE R-III,2911990,F,28
MO,FESTUS R-VI,2912030,M,83
MO,FESTUS R-VI,2912030,F,86
MO,NORMANDY SCHOOLS COLLABORATIVE,2922650,M,37
MO,NORMANDY SCHOOLS COLLABORATIVE,2922650,F,63
MO,ODESSA R-VII,2923100,M,128
MO,ODESSA R-VII,2923100,F,131
MO,ORCHARD FARM R-V,2923160,M,125
MO,ORCHARD FARM R-V,2923160,F,149
MO,PATTONVILLE R-III,2923700,M,131
MO,PATTONVILLE R-III,2923700,F,212
MO,RAYMORE-PECULIAR R-II,2923730,M,322
MO,RAYMORE-PECULIAR R-II,2923730,F,340
MO,SOUTHERN BOONE CO. R-I,2928560,M,53
MO,SOUTHERN BOONE CO. R-I,2928560,F,62
MO,STE. GENEVIEVE CO. R-II,2929370,M,55
MO,STE. GENEVIEVE CO. R-II,2929370,F,59
MO,STEELVILLE R-III,2929430,M,31
MO,STEELVILLE R-III,2929430,F,27
MO,VERONA R-VII,2930810,M,13
MO,VERONA R-VII,2930810,F,11
MO,PLEASANT HOPE R-VI,2925350,M,9
MO,PLEASANT HOPE R-VI,2925350,F,17
MO,POLO R-VII,2925410,M,10
MO,POLO R-VII,2925410,F,20
MO,POPLAR BLUFF R-I,2925450,M,103
MO,POPLAR BLUFF R-I,2925450,F,148
MO,HAMILTON R-II,2913590,M,37
MO,HAMILTON R-II,2913590,F,42
MO,HAYTI R-II,2913800,M,27
MO,HAYTI R-II,2913800,F,25
MO,DUNKLIN R-V,2914250,M,47
MO,DUNKLIN R-V,2914250,F,66
MO,HILLSBORO R-III,2914430,M,224
MO,HILLSBORO R-III,2914430,F,260
MO,NEOSHO SCHOOL DISTRICT,2921810,M,74
MO,NEOSHO SCHOOL DISTRICT,2921810,F,112
MO,NORTH ANDREW CO. R-VI,2922710,M,30
MO,NORTH ANDREW CO. R-VI,2922710,F,15
MO,NORTH PLATTE CO. R-I,2922830,M,16
MO,NORTH PLATTE CO. R-I,2922830,F,30
MO,MERAMEC VALLEY R-III,2923460,M,50
MO,MERAMEC VALLEY R-III,2923460,F,104
MO,PARIS R-II,2923530,M,5
MO,PARIS R-II,2923530,F,11
MO,PARKWAY C-2,2923580,M,983
MO,PARKWAY C-2,2923580,F,994
MO,WILLOW SPRINGS R-IV,2932070,M,45
MO,WILLOW SPRINGS R-IV,2932070,F,43
NE,BROKEN BOW PUBLIC SCHOOLS,3100011,M,29
NE,BROKEN BOW PUBLIC SCHOOLS,3100011,F,22
NE,CRETE PUBLIC SCHOOLS,3100095,M,116
NE,CRETE PUBLIC SCHOOLS,3100095,F,78
NE,MORRILL PUBLIC SCHOOLS,3100097,M,15
NE,MORRILL PUBLIC SCHOOLS,3100097,F,14
NE,RAYMOND CENTRAL PUBLIC SCHOOLS,3104950,M,24
NE,RAYMOND CENTRAL PUBLIC SCHOOLS,3104950,F,33
NE,CHADRON PUBLIC SCHOOLS,3104980,M,48
NE,CHADRON PUBLIC SCHOOLS,3104980,F,61
NE,DORCHESTER PUBLIC SCHOOL,3169840,M,9
NE,DORCHESTER PUBLIC SCHOOL,3169840,F,7
NE,HARTINGTON NEWCASTLE PUBLIC SCHOOLS,3171520,M,18
NE,HARTINGTON NEWCASTLE PUBLIC SCHOOLS,3171520,F,14
MO,PERRY CO. 32,2924530,M,89
MO,PERRY CO. 32,2924530,F,106
MO,PLATTE CO. R-III,2925230,M,150
MO,PLATTE CO. R-III,2925230,F,141
MO,PLEASANT HILL R-III,2925330,M,36
MO,PLEASANT HILL R-III,2925330,F,55
SD,Selby Area School District 62-5,4601028,M,4
SD,Selby Area School District 62-5,4601028,F,6
SD,Aberdeen School District 06-1,4602070,M,199
SD,Aberdeen School District 06-1,4602070,F,273
SD,South Central 26-5,4607670,M,2
SD,South Central 26-5,4607670,F,1
