Lea State,LEA,ID,Category,Total
CT,WESTON SCHOOL DISTRICT,905010,Teachers absent more than 10 days of the school year,104
CT,WESTON SCHOOL DISTRICT,905010,High-School Counselors,10
MA,Ipswich,2506480,Classroom Teachers,140
MA,Ipswich,2506480,Classroom teachers in their first year of teaching,0
MA,Ipswich,2506480,Classroom teachers in their second year of teaching,0
MA,Ipswich,2506480,Teachers absent more than 10 days of the school year,42
MA,Ipswich,2506480,High-School Counselors,7
NH,Gilford School District,3303180,Classroom Teachers,104.31
NH,Gilford School District,3303180,Classroom teachers in their first year of teaching,1
NH,Gilford School District,3303180,Classroom teachers in their second year of teaching,1
NH,Gilford School District,3303180,Teachers absent more than 10 days of the school year,13
NH,Gilford School District,3303180,High-School Counselors,7
VT,Otter Valley Unified Union School District,5000392,Classroom Teachers,124.49
VT,Otter Valley Unified Union School District,5000392,Classroom teachers in their first year of teaching,3.42
VT,Otter Valley Unified Union School District,5000392,Classroom teachers in their second year of teaching,6.17
VT,Otter Valley Unified Union School District,5000392,Teachers absent more than 10 days of the school year,33
VT,Otter Valley Unified Union School District,5000392,High-School Counselors,6
MA,Melrose,2507620,Classroom Teachers,275.07
MA,Melrose,2507620,Classroom teachers in their first year of teaching,10.5
MA,Melrose,2507620,Classroom teachers in their second year of teaching,11
MA,Melrose,2507620,Teachers absent more than 10 days of the school year,45.69
MA,Melrose,2507620,High-School Counselors,7
MA,Newburyport,2508580,Classroom Teachers,190.51
MA,Newburyport,2508580,Classroom teachers in their first year of teaching,3
MA,Newburyport,2508580,Classroom teachers in their second year of teaching,6.75
MA,Newburyport,2508580,Teachers absent more than 10 days of the school year,68.6
MA,Newburyport,2508580,High-School Counselors,10.5
ME,Falmouth Public Schools,2305670,Classroom Teachers,195.48
ME,Falmouth Public Schools,2305670,Classroom teachers in their first year of teaching,0
ME,Falmouth Public Schools,2305670,Classroom teachers in their second year of teaching,0
ME,Falmouth Public Schools,2305670,Teachers absent more than 10 days of the school year,144
ME,Falmouth Public Schools,2305670,High-School Counselors,8
MA,Taunton,2511520,Classroom Teachers,532.94
MA,Taunton,2511520,Classroom teachers in their first year of teaching,42.34
MA,Taunton,2511520,Classroom teachers in their second year of teaching,32
MA,Taunton,2511520,Teachers absent more than 10 days of the school year,96
MA,Taunton,2511520,High-School Counselors,29.67
CT,DARIEN SCHOOL DISTRICT,901050,Classroom Teachers,493.07
CT,DARIEN SCHOOL DISTRICT,901050,Classroom teachers in their first year of teaching,16
CT,DARIEN SCHOOL DISTRICT,901050,Classroom teachers in their second year of teaching,2
CT,DARIEN SCHOOL DISTRICT,901050,Teachers absent more than 10 days of the school year,160.7
CT,DARIEN SCHOOL DISTRICT,901050,High-School Counselors,12
ME,RSU 53/MSAD 53,2314610,Classroom Teachers,63.5
ME,RSU 53/MSAD 53,2314610,Classroom teachers in their first year of teaching,2
ME,RSU 53/MSAD 53,2314610,Classroom teachers in their second year of teaching,2
ME,RSU 53/MSAD 53,2314610,Teachers absent more than 10 days of the school year,26
ME,RSU 53/MSAD 53,2314610,High-School Counselors,2
CT,GUILFORD SCHOOL DISTRICT,901800,Classroom Teachers,275.9
CT,GUILFORD SCHOOL DISTRICT,901800,Classroom teachers in their first year of teaching,9
CT,GUILFORD SCHOOL DISTRICT,901800,Classroom teachers in their second year of teaching,7.4
CT,GUILFORD SCHOOL DISTRICT,901800,Teachers absent more than 10 days of the school year,104.6
CT,GUILFORD SCHOOL DISTRICT,901800,High-School Counselors,10
MA,Georgetown,2505220,Classroom Teachers,114.8
MA,Georgetown,2505220,Classroom teachers in their first year of teaching,5
MA,Georgetown,2505220,Classroom teachers in their second year of teaching,3
MA,Georgetown,2505220,Teachers absent more than 10 days of the school year,40
MA,Georgetown,2505220,High-School Counselors,10
MA,Natick,2508340,Classroom Teachers,436
MA,Natick,2508340,Classroom teachers in their first year of teaching,12
MA,Natick,2508340,Classroom teachers in their second year of teaching,13
MA,Natick,2508340,Teachers absent more than 10 days of the school year,79
MA,Natick,2508340,High-School Counselors,23
RI,East Providence,4400330,Classroom Teachers,421.1
RI,East Providence,4400330,Classroom teachers in their first year of teaching,18
RI,East Providence,4400330,Classroom teachers in their second year of teaching,32.5
RI,East Providence,4400330,Teachers absent more than 10 days of the school year,155
RI,East Providence,4400330,High-School Counselors,12
CT,PORTLAND SCHOOL DISTRICT,903390,Classroom Teachers,122
CT,PORTLAND SCHOOL DISTRICT,903390,Classroom teachers in their first year of teaching,2
CT,PORTLAND SCHOOL DISTRICT,903390,Classroom teachers in their second year of teaching,10
CT,PORTLAND SCHOOL DISTRICT,903390,Teachers absent more than 10 days of the school year,69
CT,PORTLAND SCHOOL DISTRICT,903390,High-School Counselors,2
MA,Lowell,2507020,Classroom Teachers,1048.5
MA,Lowell,2507020,Classroom teachers in their first year of teaching,40
MA,Lowell,2507020,Classroom teachers in their second year of teaching,96
MA,Lowell,2507020,Teachers absent more than 10 days of the school year,344
MA,Lowell,2507020,High-School Counselors,23
NH,Contoocook Valley School District,3302480,Classroom Teachers,220.34
NH,Contoocook Valley School District,3302480,Classroom teachers in their first year of teaching,4
NH,Contoocook Valley School District,3302480,Classroom teachers in their second year of teaching,10
NH,Contoocook Valley School District,3302480,Teachers absent more than 10 days of the school year,58
NH,Contoocook Valley School District,3302480,High-School Counselors,12
CT,BRISTOL SCHOOL DISTRICT,900510,Classroom Teachers,602
CT,BRISTOL SCHOOL DISTRICT,900510,Classroom teachers in their first year of teaching,19
CT,BRISTOL SCHOOL DISTRICT,900510,Classroom teachers in their second year of teaching,23
CT,BRISTOL SCHOOL DISTRICT,900510,Teachers absent more than 10 days of the school year,153
CT,BRISTOL SCHOOL DISTRICT,900510,High-School Counselors,20
ME,South Portland Public Schools,2312330,Classroom Teachers,214.3
ME,South Portland Public Schools,2312330,Classroom teachers in their first year of teaching,3
ME,South Portland Public Schools,2312330,Classroom teachers in their second year of teaching,4
ME,South Portland Public Schools,2312330,Teachers absent more than 10 days of the school year,35.37
ME,South Portland Public Schools,2312330,High-School Counselors,21.5
CT,EAST HAMPTON SCHOOL DISTRICT,901230,Classroom Teachers,163.9
CT,EAST HAMPTON SCHOOL DISTRICT,901230,Classroom teachers in their first year of teaching,3
CT,EAST HAMPTON SCHOOL DISTRICT,901230,Classroom teachers in their second year of teaching,3
CT,EAST HAMPTON SCHOOL DISTRICT,901230,Teachers absent more than 10 days of the school year,41
CT,EAST HAMPTON SCHOOL DISTRICT,901230,High-School Counselors,6
CT,REGIONAL SCHOOL DISTRICT 07,903720,Classroom Teachers,93.9
CT,REGIONAL SCHOOL DISTRICT 07,903720,Classroom teachers in their first year of teaching,3
CT,REGIONAL SCHOOL DISTRICT 07,903720,Classroom teachers in their second year of teaching,5.8
CT,REGIONAL SCHOOL DISTRICT 07,903720,Teachers absent more than 10 days of the school year,15
CT,REGIONAL SCHOOL DISTRICT 07,903720,High-School Counselors,6.4
CT,REGIONAL SCHOOL DISTRICT 10,903520,Classroom Teachers,193.8
CT,REGIONAL SCHOOL DISTRICT 10,903520,Classroom teachers in their first year of teaching,4
CT,REGIONAL SCHOOL DISTRICT 10,903520,Classroom teachers in their second year of teaching,4
CT,REGIONAL SCHOOL DISTRICT 10,903520,Teachers absent more than 10 days of the school year,31
CT,REGIONAL SCHOOL DISTRICT 10,903520,High-School Counselors,8
ME,Westbrook Public Schools,2313560,Classroom Teachers,181.57
ME,Westbrook Public Schools,2313560,Classroom teachers in their first year of teaching,9
ME,Westbrook Public Schools,2313560,Classroom teachers in their second year of teaching,8
ME,Westbrook Public Schools,2313560,Teachers absent more than 10 days of the school year,77
ME,Westbrook Public Schools,2313560,High-School Counselors,8.5
CT,GRANBY SCHOOL DISTRICT,901680,Classroom Teachers,154.18
CT,GRANBY SCHOOL DISTRICT,901680,Classroom teachers in their first year of teaching,1
CT,GRANBY SCHOOL DISTRICT,901680,Classroom teachers in their second year of teaching,0
CT,GRANBY SCHOOL DISTRICT,901680,Teachers absent more than 10 days of the school year,27
CT,GRANBY SCHOOL DISTRICT,901680,High-School Counselors,5.5
CT,SOUTHINGTON SCHOOL DISTRICT,904230,Classroom Teachers,521.76
CT,SOUTHINGTON SCHOOL DISTRICT,904230,Classroom teachers in their first year of teaching,22.6
CT,SOUTHINGTON SCHOOL DISTRICT,904230,Classroom teachers in their second year of teaching,29.5
CT,SOUTHINGTON SCHOOL DISTRICT,904230,Teachers absent more than 10 days of the school year,213
CT,SOUTHINGTON SCHOOL DISTRICT,904230,High-School Counselors,18
MA,Belchertown,2502430,Classroom Teachers,167.69
MA,Belchertown,2502430,Classroom teachers in their first year of teaching,4
MA,Belchertown,2502430,Classroom teachers in their second year of teaching,7.83
MA,Belchertown,2502430,Teachers absent more than 10 days of the school year,54
MA,Belchertown,2502430,High-School Counselors,8.2
CT,WESTPORT SCHOOL DISTRICT,905040,Classroom Teachers,525.9
CT,WESTPORT SCHOOL DISTRICT,905040,Classroom teachers in their first year of teaching,24
CT,WESTPORT SCHOOL DISTRICT,905040,Classroom teachers in their second year of teaching,21.7
CT,WESTPORT SCHOOL DISTRICT,905040,Teachers absent more than 10 days of the school year,83
CT,WESTPORT SCHOOL DISTRICT,905040,High-School Counselors,16.5
MA,Haverhill,2505970,Classroom Teachers,554.66
MA,Haverhill,2505970,Classroom teachers in their first year of teaching,12
MA,Haverhill,2505970,Classroom teachers in their second year of teaching,14
MA,Haverhill,2505970,Teachers absent more than 10 days of the school year,96
MA,Haverhill,2505970,High-School Counselors,20
RI,South Kingstown,4401020,Classroom Teachers,261.2
RI,South Kingstown,4401020,Classroom teachers in their first year of teaching,1
RI,South Kingstown,4401020,Classroom teachers in their second year of teaching,2
RI,South Kingstown,4401020,Teachers absent more than 10 days of the school year,151
RI,South Kingstown,4401020,High-School Counselors,7
MA,Wareham,2512060,Classroom Teachers,208.23
MA,Wareham,2512060,Classroom teachers in their first year of teaching,13.5
MA,Wareham,2512060,Classroom teachers in their second year of teaching,9
MA,Wareham,2512060,Teachers absent more than 10 days of the school year,66
MA,Wareham,2512060,High-School Counselors,6
MA,Westfield,2512630,Classroom Teachers,415
MA,Westfield,2512630,Classroom teachers in their first year of teaching,13
MA,Westfield,2512630,Classroom teachers in their second year of teaching,16
MA,Westfield,2512630,Teachers absent more than 10 days of the school year,176
MA,Westfield,2512630,High-School Counselors,25.5
ME,Saco Public Schools,2310380,Classroom Teachers,178.3
ME,Saco Public Schools,2310380,Classroom teachers in their first year of teaching,13
ME,Saco Public Schools,2310380,Classroom teachers in their second year of teaching,11
ME,Saco Public Schools,2310380,Teachers absent more than 10 days of the school year,21
ME,Saco Public Schools,2310380,High-School Counselors,11
CT,HARTFORD SCHOOL DISTRICT,901920,Classroom Teachers,1384.03
CT,HARTFORD SCHOOL DISTRICT,901920,Classroom teachers in their first year of teaching,73
CT,HARTFORD SCHOOL DISTRICT,901920,Classroom teachers in their second year of teaching,43
CT,HARTFORD SCHOOL DISTRICT,901920,Teachers absent more than 10 days of the school year,578.45
CT,HARTFORD SCHOOL DISTRICT,901920,High-School Counselors,32.5
ME,RSU 39,2314794,Classroom Teachers,91
ME,RSU 39,2314794,Classroom teachers in their first year of teaching,1
ME,RSU 39,2314794,Classroom teachers in their second year of teaching,3
ME,RSU 39,2314794,Teachers absent more than 10 days of the school year,35
ME,RSU 39,2314794,High-School Counselors,2
RI,Middletown,4400630,Classroom Teachers,186.99
RI,Middletown,4400630,Classroom teachers in their first year of teaching,7
RI,Middletown,4400630,Classroom teachers in their second year of teaching,6
RI,Middletown,4400630,Teachers absent more than 10 days of the school year,28
RI,Middletown,4400630,High-School Counselors,6.5
CT,NEW LONDON SCHOOL DISTRICT,902820,Classroom Teachers,287.9
CT,NEW LONDON SCHOOL DISTRICT,902820,Classroom teachers in their first year of teaching,14
CT,NEW LONDON SCHOOL DISTRICT,902820,Classroom teachers in their second year of teaching,37
CT,NEW LONDON SCHOOL DISTRICT,902820,Teachers absent more than 10 days of the school year,52
CT,NEW LONDON SCHOOL DISTRICT,902820,High-School Counselors,7
CT,SEYMOUR SCHOOL DISTRICT,903990,Classroom Teachers,167.5
CT,SEYMOUR SCHOOL DISTRICT,903990,Classroom teachers in their first year of teaching,3
CT,SEYMOUR SCHOOL DISTRICT,903990,Classroom teachers in their second year of teaching,3
CT,SEYMOUR SCHOOL DISTRICT,903990,Teachers absent more than 10 days of the school year,69
CT,SEYMOUR SCHOOL DISTRICT,903990,High-School Counselors,8
MA,Milton,2507980,Classroom Teachers,333.52
MA,Milton,2507980,Classroom teachers in their first year of teaching,31.1
MA,Milton,2507980,Classroom teachers in their second year of teaching,28.8
MA,Milton,2507980,Teachers absent more than 10 days of the school year,75.28
MA,Milton,2507980,High-School Counselors,17
VT,Essex-Westford Educational Community Unified School District,5000395,Classroom Teachers,368.78
VT,Essex-Westford Educational Community Unified School District,5000395,Classroom teachers in their first year of teaching,26.93
VT,Essex-Westford Educational Community Unified School District,5000395,Classroom teachers in their second year of teaching,19.8
