ID,Category,Total
3500510,Expulsions with educational services,0
3500510,Referral to law enforcement,0
5604230,Expulsions with educational services,0
5604230,Referral to law enforcement,0
408080,Expulsions with educational services,0
408080,Referral to law enforcement,3
404280,Expulsions with educational services,0
404280,Referral to law enforcement,6
803960,Expulsions with educational services,0
803960,Referral to law enforcement,1
3501110,Expulsions with educational services,1
3501110,Referral to law enforcement,57
806150,Expulsions with educational services,37
806150,Referral to law enforcement,0
806870,Expulsions with educational services,0
806870,Referral to law enforcement,2
3501500,Expulsions with educational services,0
3501500,Referral to law enforcement,53
403060,Expulsions with educational services,0
403060,Referral to law enforcement,24
3501170,Expulsions with educational services,0
3501170,Referral to law enforcement,7
402530,Expulsions with educational services,0
402530,Referral to law enforcement,95
3501590,Expulsions with educational services,0
3501590,Referral to law enforcement,0
804410,Expulsions with educational services,1
804410,Referral to law enforcement,13
403150,Expulsions with educational services,0
403150,Referral to law enforcement,0
406960,Expulsions with educational services,0
406960,Referral to law enforcement,12
3501950,Expulsions with educational services,0
3501950,Referral to law enforcement,3
400074,Expulsions with educational services,0
400074,Referral to law enforcement,2
403780,Expulsions with educational services,0
403780,Referral to law enforcement,5
405320,Expulsions with educational services,0
405320,Referral to law enforcement,9
405820,Expulsions with educational services,3
405820,Referral to law enforcement,42
400023,Expulsions with educational services,0
400023,Referral to law enforcement,3
803360,Expulsions with educational services,42
803360,Referral to law enforcement,545
803000,Expulsions with educational services,0
803000,Referral to law enforcement,0
408230,Expulsions with educational services,0
408230,Referral to law enforcement,2
404380,Expulsions with educational services,0
404380,Referral to law enforcement,10
3500120,Expulsions with educational services,1
3500120,Referral to law enforcement,0
804050,Expulsions with educational services,0
804050,Referral to law enforcement,3
803630,Expulsions with educational services,0
803630,Referral to law enforcement,0
3501020,Expulsions with educational services,0
3501020,Referral to law enforcement,0
806240,Expulsions with educational services,4
806240,Referral to law enforcement,40
806960,Expulsions with educational services,0
806960,Referral to law enforcement,16
3501380,Expulsions with educational services,0
3501380,Referral to law enforcement,0
806600,Expulsions with educational services,0
806600,Referral to law enforcement,1
403200,Expulsions with educational services,0
403200,Referral to law enforcement,9
406440,Expulsions with educational services,0
406440,Referral to law enforcement,0
3501650,Expulsions with educational services,0
3501650,Referral to law enforcement,6
5601420,Expulsions with educational services,0
5601420,Referral to law enforcement,0
400395,Expulsions with educational services,0
400395,Referral to law enforcement,0
3500390,Expulsions with educational services,0
3500390,Referral to law enforcement,0
803030,Expulsions with educational services,0
803030,Referral to law enforcement,0
803390,Expulsions with educational services,1
803390,Referral to law enforcement,0
3500011,Expulsions with educational services,0
3500011,Referral to law enforcement,0
4900780,Expulsions with educational services,0
4900780,Referral to law enforcement,7
401680,Expulsions with educational services,0
401680,Referral to law enforcement,63
4900420,Expulsions with educational services,0
4900420,Referral to law enforcement,0
4900069,Expulsions with educational services,0
4900069,Referral to law enforcement,0
402370,Expulsions with educational services,0
402370,Referral to law enforcement,1
4900990,Expulsions with educational services,0
4900990,Referral to law enforcement,4
5604120,Expulsions with educational services,0
5604120,Referral to law enforcement,7
408490,Expulsions with educational services,0
408490,Referral to law enforcement,1
5605302,Expulsions with educational services,0
5605302,Referral to law enforcement,93
400131,Expulsions with educational services,0
400131,Referral to law enforcement,0
400219,Expulsions with educational services,15
400219,Referral to law enforcement,0
802700,Expulsions with educational services,13
802700,Referral to law enforcement,5
400202,Expulsions with educational services,0
400202,Referral to law enforcement,1
3500270,Expulsions with educational services,0
3500270,Referral to law enforcement,0
805760,Expulsions with educational services,0
805760,Referral to law enforcement,0
4900330,Expulsions with educational services,1
4900330,Referral to law enforcement,26
806120,Expulsions with educational services,0
806120,Referral to law enforcement,4
803480,Expulsions with educational services,1
